LineId,Time,Level,Content,EventId,EventTemplate
27537,Fri Dec 02 09:28:26 2005,error,[client 61.172.206.118] File does not exist: /var/www/html/sumthin,E0,Unknown Event: <*>
27538,Fri Dec 02 09:28:26 2005,error,[client 61.172.206.118] File does not exist: /var/www/html/sumthin,E0,Unknown Event: <*>
29326,Sun Dec 04 00:41:33 2005,error,[client 64.105.82.7] File does not exist: /var/www/html/forms,E0,Unknown Event: <*>
29568,Sun Dec 04 04:07:16 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
29569,Sun Dec 04 04:07:16 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
29570,Sun Dec 04 04:07:16 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
29571,Sun Dec 04 04:07:16 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
29572,Sun Dec 04 04:07:16 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
29573,Sun Dec 04 04:07:16 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
29574,Sun Dec 04 04:07:16 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
29575,Sun Dec 04 04:09:42 2005,notice,Digest: generating secret for digest authentication ...,E0,Unknown Event: <*>
29576,Sun Dec 04 04:09:42 2005,notice,Digest: done,E0,Unknown Event: <*>
29577,Sun Dec 04 04:09:42 2005,notice,LDAP: Built with OpenLDAP LDAP SDK,E0,Unknown Event: <*>
29578,Sun Dec 04 04:09:42 2005,notice,LDAP: SSL support unavailable,E0,Unknown Event: <*>
29580,Sun Dec 04 04:09:43 2005,error,config.update(): Can't create channel.jni:jni,E0,Unknown Event: <*>
29582,Sun Dec 04 04:09:43 2005,error,config.update(): Can't create vm:,E0,Unknown Event: <*>
29584,Sun Dec 04 04:09:43 2005,error,config.update(): Can't create worker.jni:onStartup,E0,Unknown Event: <*>
29586,Sun Dec 04 04:09:43 2005,error,config.update(): Can't create worker.jni:onShutdown,E0,Unknown Event: <*>
29587,Sun Dec 04 04:09:54 2005,notice,mod_python: Creating 32 session mutexes based on 150 max processes and 0 max threads.,E0,Unknown Event: <*>
29588,Sun Dec 04 04:10:01 2005,notice,mod_security/1.9dev2 configured,E0,Unknown Event: <*>
29589,Sun Dec 04 04:10:04 2005,notice,Apache/2.0.49 (Fedora) configured -- resuming normal operations,E0,Unknown Event: <*>
32737,Tue Dec 06 12:20:34 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
32738,Tue Dec 06 12:20:34 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
32771,Tue Dec 06 12:24:06 2005,notice,LDAP: Built with OpenLDAP LDAP SDK,E0,Unknown Event: <*>
32772,Tue Dec 06 12:24:06 2005,notice,LDAP: SSL support unavailable,E0,Unknown Event: <*>
32773,Tue Dec 06 12:24:06 2005,notice,suEXEC mechanism enabled (wrapper: /usr/sbin/suexec),E0,Unknown Event: <*>
32774,Tue Dec 06 12:24:08 2005,notice,Digest: generating secret for digest authentication ...,E0,Unknown Event: <*>
32775,Tue Dec 06 12:24:08 2005,notice,Digest: done,E0,Unknown Event: <*>
32776,Tue Dec 06 12:24:08 2005,notice,LDAP: Built with OpenLDAP LDAP SDK,E0,Unknown Event: <*>
32777,Tue Dec 06 12:24:08 2005,notice,LDAP: SSL support unavailable,E0,Unknown Event: <*>
32779,Tue Dec 06 12:24:09 2005,error,config.update(): Can't create channel.jni:jni,E0,Unknown Event: <*>
32781,Tue Dec 06 12:24:09 2005,error,config.update(): Can't create vm:,E0,Unknown Event: <*>
32783,Tue Dec 06 12:24:09 2005,error,config.update(): Can't create worker.jni:onStartup,E0,Unknown Event: <*>
32785,Tue Dec 06 12:24:09 2005,error,config.update(): Can't create worker.jni:onShutdown,E0,Unknown Event: <*>
32786,Tue Dec 06 12:24:22 2005,notice,mod_python: Creating 32 session mutexes based on 150 max processes and 0 max threads.,E0,Unknown Event: <*>
32787,Tue Dec 06 12:24:26 2005,notice,mod_security/1.9dev2 configured,E0,Unknown Event: <*>
32795,Tue Dec 06 12:24:26 2005,notice,Apache/2.0.49 (Fedora) configured -- resuming normal operations,E0,Unknown Event: <*>
32815,Tue Dec 06 17:31:57 2005,error,[client 64.105.82.7] File does not exist: /var/www/html/star,E0,Unknown Event: <*>
32827,Wed Dec 07 01:10:11 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/scripts/root.exe,E0,Unknown Event: <*>
32828,Wed Dec 07 01:10:11 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/MSADC,E0,Unknown Event: <*>
32829,Wed Dec 07 01:10:12 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/c,E0,Unknown Event: <*>
32830,Wed Dec 07 01:10:12 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/d,E0,Unknown Event: <*>
32831,Wed Dec 07 01:10:13 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/scripts/..%5c..,E0,Unknown Event: <*>
32832,Wed Dec 07 01:10:14 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/_vti_bin,E0,Unknown Event: <*>
32833,Wed Dec 07 01:10:14 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/_mem_bin,E0,Unknown Event: <*>
32834,Wed Dec 07 01:10:15 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/msadc,E0,Unknown Event: <*>
32835,Wed Dec 07 01:10:15 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/scripts/..\xc1\x1c..,E0,Unknown Event: <*>
32836,Wed Dec 07 01:10:16 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/scripts/..\xc0\xaf..,E0,Unknown Event: <*>
32837,Wed Dec 07 01:10:17 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/scripts/..\xc1\x9c..,E0,Unknown Event: <*>
32838,Wed Dec 07 01:10:19 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/scripts/..%5c..,E0,Unknown Event: <*>
32839,Wed Dec 07 01:10:19 2005,error,[client 218.103.154.227] File does not exist: /var/www/html/scripts/..%2f..,E0,Unknown Event: <*>
32890,Thu Dec 08 20:43:11 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
32903,Thu Dec 08 20:52:03 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
32916,Thu Dec 08 21:51:33 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
32919,Thu Dec 08 21:55:53 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
32931,Thu Dec 08 22:09:52 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
32951,Fri Dec 09 01:46:47 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
32964,Fri Dec 09 04:32:31 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
32984,Fri Dec 09 04:59:11 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
32991,Fri Dec 09 08:27:07 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/scripts/root.exe,E0,Unknown Event: <*>
32992,Fri Dec 09 08:27:09 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/MSADC,E0,Unknown Event: <*>
32993,Fri Dec 09 08:27:10 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/c,E0,Unknown Event: <*>
32994,Fri Dec 09 08:27:11 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/d,E0,Unknown Event: <*>
32995,Fri Dec 09 08:27:13 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/scripts/..%5c..,E0,Unknown Event: <*>
32996,Fri Dec 09 08:27:14 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/_vti_bin,E0,Unknown Event: <*>
32997,Fri Dec 09 08:27:15 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/_mem_bin,E0,Unknown Event: <*>
32998,Fri Dec 09 08:27:16 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/msadc,E0,Unknown Event: <*>
32999,Fri Dec 09 08:27:16 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/scripts/..\xc1\x1c..,E0,Unknown Event: <*>
33000,Fri Dec 09 08:27:18 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/scripts/..\xc0\xaf..,E0,Unknown Event: <*>
33001,Fri Dec 09 08:27:19 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/scripts/..\xc1\x9c..,E0,Unknown Event: <*>
33002,Fri Dec 09 08:27:21 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/scripts/..%5c..,E0,Unknown Event: <*>
33003,Fri Dec 09 08:27:21 2005,error,[client 221.15.35.126] File does not exist: /var/www/html/scripts/..%2f..,E0,Unknown Event: <*>
33006,Sun Dec 11 04:06:31 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33007,Sun Dec 11 04:06:31 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33008,Sun Dec 11 04:06:31 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33009,Sun Dec 11 04:06:32 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33010,Sun Dec 11 04:06:33 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33011,Sun Dec 11 04:06:34 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33012,Sun Dec 11 04:06:46 2005,notice,Digest: generating secret for digest authentication ...,E0,Unknown Event: <*>
33013,Sun Dec 11 04:06:46 2005,notice,Digest: done,E0,Unknown Event: <*>
33014,Sun Dec 11 04:06:46 2005,notice,LDAP: Built with OpenLDAP LDAP SDK,E0,Unknown Event: <*>
33015,Sun Dec 11 04:06:46 2005,notice,LDAP: SSL support unavailable,E0,Unknown Event: <*>
33017,Sun Dec 11 04:06:46 2005,error,config.update(): Can't create channel.jni:jni,E0,Unknown Event: <*>
33019,Sun Dec 11 04:06:46 2005,error,config.update(): Can't create vm:,E0,Unknown Event: <*>
33021,Sun Dec 11 04:06:46 2005,error,config.update(): Can't create worker.jni:onStartup,E0,Unknown Event: <*>
33023,Sun Dec 11 04:06:46 2005,error,config.update(): Can't create worker.jni:onShutdown,E0,Unknown Event: <*>
33024,Sun Dec 11 04:06:48 2005,notice,mod_python: Creating 32 session mutexes based on 150 max processes and 0 max threads.,E0,Unknown Event: <*>
33025,Sun Dec 11 04:06:48 2005,notice,mod_security/1.9dev2 configured,E0,Unknown Event: <*>
33026,Sun Dec 11 04:06:48 2005,notice,Apache/2.0.49 (Fedora) configured -- resuming normal operations,E0,Unknown Event: <*>
33050,Sun Dec 18 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33051,Sun Dec 18 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33052,Sun Dec 18 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33053,Sun Dec 18 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33054,Sun Dec 18 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33055,Sun Dec 18 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33056,Sun Dec 18 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33057,Sun Dec 18 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33058,Sun Dec 18 04:02:18 2005,notice,Digest: generating secret for digest authentication ...,E0,Unknown Event: <*>
33059,Sun Dec 18 04:02:18 2005,notice,Digest: done,E0,Unknown Event: <*>
33060,Sun Dec 18 04:02:18 2005,notice,LDAP: Built with OpenLDAP LDAP SDK,E0,Unknown Event: <*>
33061,Sun Dec 18 04:02:18 2005,notice,LDAP: SSL support unavailable,E0,Unknown Event: <*>
33063,Sun Dec 18 04:02:18 2005,error,config.update(): Can't create channel.jni:jni,E0,Unknown Event: <*>
33065,Sun Dec 18 04:02:18 2005,error,config.update(): Can't create vm:,E0,Unknown Event: <*>
33067,Sun Dec 18 04:02:18 2005,error,config.update(): Can't create worker.jni:onStartup,E0,Unknown Event: <*>
33069,Sun Dec 18 04:02:18 2005,error,config.update(): Can't create worker.jni:onShutdown,E0,Unknown Event: <*>
33070,Sun Dec 18 04:02:20 2005,notice,mod_python: Creating 32 session mutexes based on 150 max processes and 0 max threads.,E0,Unknown Event: <*>
33071,Sun Dec 18 04:02:20 2005,notice,mod_security/1.9dev2 configured,E0,Unknown Event: <*>
33072,Sun Dec 18 04:02:20 2005,notice,Apache/2.0.49 (Fedora) configured -- resuming normal operations,E0,Unknown Event: <*>
33098,Sun Dec 25 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33099,Sun Dec 25 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33100,Sun Dec 25 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33101,Sun Dec 25 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33102,Sun Dec 25 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33103,Sun Dec 25 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33104,Sun Dec 25 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33105,Sun Dec 25 04:02:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33106,Sun Dec 25 04:02:18 2005,notice,Digest: generating secret for digest authentication ...,E0,Unknown Event: <*>
33107,Sun Dec 25 04:02:18 2005,notice,Digest: done,E0,Unknown Event: <*>
33108,Sun Dec 25 04:02:18 2005,notice,LDAP: Built with OpenLDAP LDAP SDK,E0,Unknown Event: <*>
33109,Sun Dec 25 04:02:18 2005,notice,LDAP: SSL support unavailable,E0,Unknown Event: <*>
33111,Sun Dec 25 04:02:18 2005,error,config.update(): Can't create channel.jni:jni,E0,Unknown Event: <*>
33113,Sun Dec 25 04:02:18 2005,error,config.update(): Can't create vm:,E0,Unknown Event: <*>
33115,Sun Dec 25 04:02:18 2005,error,config.update(): Can't create worker.jni:onStartup,E0,Unknown Event: <*>
33117,Sun Dec 25 04:02:18 2005,error,config.update(): Can't create worker.jni:onShutdown,E0,Unknown Event: <*>
33118,Sun Dec 25 04:02:20 2005,notice,mod_python: Creating 32 session mutexes based on 150 max processes and 0 max threads.,E0,Unknown Event: <*>
33119,Sun Dec 25 04:02:20 2005,notice,mod_security/1.9dev2 configured,E0,Unknown Event: <*>
33120,Sun Dec 25 04:02:20 2005,notice,Apache/2.0.49 (Fedora) configured -- resuming normal operations,E0,Unknown Event: <*>
33146,Sun Jan 01 04:02:13 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33147,Sun Jan 01 04:02:13 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33148,Sun Jan 01 04:02:13 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33149,Sun Jan 01 04:02:13 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33150,Sun Jan 01 04:02:13 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33151,Sun Jan 01 04:02:13 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33152,Sun Jan 01 04:02:13 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33153,Sun Jan 01 04:02:13 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33154,Sun Jan 01 04:02:17 2006,notice,Digest: generating secret for digest authentication ...,E0,Unknown Event: <*>
33155,Sun Jan 01 04:02:17 2006,notice,Digest: done,E0,Unknown Event: <*>
33156,Sun Jan 01 04:02:17 2006,notice,LDAP: Built with OpenLDAP LDAP SDK,E0,Unknown Event: <*>
33157,Sun Jan 01 04:02:17 2006,notice,LDAP: SSL support unavailable,E0,Unknown Event: <*>
33159,Sun Jan 01 04:02:17 2006,error,config.update(): Can't create channel.jni:jni,E0,Unknown Event: <*>
33161,Sun Jan 01 04:02:17 2006,error,config.update(): Can't create vm:,E0,Unknown Event: <*>
33163,Sun Jan 01 04:02:17 2006,error,config.update(): Can't create worker.jni:onStartup,E0,Unknown Event: <*>
33165,Sun Jan 01 04:02:17 2006,error,config.update(): Can't create worker.jni:onShutdown,E0,Unknown Event: <*>
33166,Sun Jan 01 04:02:19 2006,notice,mod_python: Creating 32 session mutexes based on 150 max processes and 0 max threads.,E0,Unknown Event: <*>
33167,Sun Jan 01 04:02:20 2006,notice,mod_security/1.9dev2 configured,E0,Unknown Event: <*>
33168,Sun Jan 01 04:02:20 2006,notice,Apache/2.0.49 (Fedora) configured -- resuming normal operations,E0,Unknown Event: <*>
33207,Fri Jan 06 18:08:14 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
33208,Fri Jan 06 18:08:14 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
33209,Fri Jan 06 18:08:14 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
33210,Fri Jan 06 18:08:14 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
33211,Fri Jan 06 18:08:15 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
33214,Fri Jan 06 18:08:16 2006,error,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
33215,Fri Jan 06 18:08:16 2006,error,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
33216,Fri Jan 06 18:08:16 2006,error,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
33217,Fri Jan 06 18:08:16 2006,error,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
33221,Fri Jan 06 18:08:16 2006,error,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
33222,Fri Jan 06 18:08:17 2006,error,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
33223,Fri Jan 06 18:08:17 2006,error,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
33224,Fri Jan 06 18:08:17 2006,error,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
33225,Fri Jan 06 18:08:17 2006,error,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
33226,Fri Jan 06 18:08:17 2006,error,[client 82.231.38.27] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
33227,,,script not found or unable to stat,E0,Unparseable Line: <*>
33228,,,script not found or unable to stat,E0,Unparseable Line: <*>
33229,,,script not found or unable to stat,E0,Unparseable Line: <*>
33230,,,script not found or unable to stat,E0,Unparseable Line: <*>
33231,,,script not found or unable to stat,E0,Unparseable Line: <*>
33232,Fri Jan 06 18:08:20 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
33233,Fri Jan 06 18:08:20 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
33234,Fri Jan 06 18:08:20 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
33235,Fri Jan 06 18:08:20 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
33236,Fri Jan 06 18:08:21 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
33237,Fri Jan 06 18:08:21 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
33238,Fri Jan 06 18:08:21 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
33239,Fri Jan 06 18:08:21 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
33240,Fri Jan 06 18:08:21 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
33241,Fri Jan 06 18:08:22 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
33242,Fri Jan 06 18:08:22 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
33243,Fri Jan 06 18:08:22 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
33244,Fri Jan 06 18:08:23 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
33245,Fri Jan 06 18:08:23 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
33246,Fri Jan 06 18:08:23 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
33247,Fri Jan 06 18:08:24 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
33248,Fri Jan 06 18:08:24 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
33249,Fri Jan 06 18:08:24 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
33250,Fri Jan 06 18:08:24 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
33251,Fri Jan 06 18:08:24 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
33252,Fri Jan 06 18:08:25 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
33253,Fri Jan 06 18:08:25 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
33254,Fri Jan 06 18:08:25 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
33255,Fri Jan 06 18:08:25 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
33256,Fri Jan 06 18:08:25 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
33257,Fri Jan 06 18:08:26 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
33258,Fri Jan 06 18:08:26 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
33259,Fri Jan 06 18:08:26 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
33260,Fri Jan 06 18:08:26 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
33261,Fri Jan 06 18:08:27 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
33262,,,script not found or unable to stat,E0,Unparseable Line: <*>
33263,,,script not found or unable to stat,E0,Unparseable Line: <*>
33264,,,script not found or unable to stat,E0,Unparseable Line: <*>
33265,,,script not found or unable to stat,E0,Unparseable Line: <*>
33266,Fri Jan 06 18:08:28 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
33267,Fri Jan 06 18:08:28 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
33268,Fri Jan 06 18:08:29 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
33269,Fri Jan 06 18:08:29 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
33270,Fri Jan 06 18:08:30 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
33271,Fri Jan 06 18:08:30 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
33272,Fri Jan 06 18:08:30 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
33273,Fri Jan 06 18:08:30 2006,error,[client 82.231.38.27] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
33286,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33287,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33288,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33289,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33290,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33291,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33292,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33293,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33294,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33295,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33296,Sat Jan 07 04:02:33 2006,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
33297,Sat Jan 07 04:02:37 2006,notice,Digest: generating secret for digest authentication ...,E0,Unknown Event: <*>
33298,Sat Jan 07 04:02:37 2006,notice,Digest: done,E0,Unknown Event: <*>
33299,Sat Jan 07 04:02:37 2006,notice,LDAP: Built with OpenLDAP LDAP SDK,E0,Unknown Event: <*>
33300,Sat Jan 07 04:02:37 2006,notice,LDAP: SSL support unavailable,E0,Unknown Event: <*>
33302,Sat Jan 07 04:02:37 2006,error,config.update(): Can't create channel.jni:jni,E0,Unknown Event: <*>
33304,Sat Jan 07 04:02:37 2006,error,config.update(): Can't create vm:,E0,Unknown Event: <*>
33306,Sat Jan 07 04:02:37 2006,error,config.update(): Can't create worker.jni:onStartup,E0,Unknown Event: <*>
33308,Sat Jan 07 04:02:37 2006,error,config.update(): Can't create worker.jni:onShutdown,E0,Unknown Event: <*>
33309,Sat Jan 07 04:02:39 2006,notice,mod_python: Creating 32 session mutexes based on 150 max processes and 0 max threads.,E0,Unknown Event: <*>
33310,Sat Jan 07 04:02:40 2006,notice,mod_security/1.9dev2 configured,E0,Unknown Event: <*>
33311,Sat Jan 07 04:02:40 2006,notice,Apache/2.0.49 (Fedora) configured -- resuming normal operations,E0,Unknown Event: <*>
33317,Sat Jan 07 04:02:40 2006,error,mod_jk child init 1 0,E0,Unknown Event: <*>
33365,Sun Jan 08 02:12:47 2006,error,[client 83.16.14.142] File does not exist: /var/www/html/sumthin,E0,Unknown Event: <*>
33366,Sun Jan 08 02:12:47 2006,error,[client 83.16.14.142] File does not exist: /var/www/html/sumthin,E0,Unknown Event: <*>
33367,Sun Jan 08 02:12:47 2006,error,[client 83.16.14.142] File does not exist: /var/www/html/sumthin,E0,Unknown Event: <*>
33368,Sun Jan 08 02:12:47 2006,error,[client 83.16.14.142] File does not exist: /var/www/html/sumthin,E0,Unknown Event: <*>
33369,Sun Jan 08 02:12:47 2006,error,[client 83.16.14.142] File does not exist: /var/www/html/sumthin,E0,Unknown Event: <*>
33370,Sun Jan 08 02:12:47 2006,error,[client 83.16.14.142] File does not exist: /var/www/html/sumthin,E0,Unknown Event: <*>
33371,Sun Jan 08 02:12:47 2006,error,[client 83.16.14.142] File does not exist: /var/www/html/sumthin,E0,Unknown Event: <*>
